,user_id,combined_features
145387,40462,40462 1 paid_ins_organicfriend app_ios iOS App01.0
145388,237206,237206 320 paid_ins_organicebbonus5 app_android Android App01.0
145391,194227,194227 0 paid_ins_organicpartnership app_ios iOS App11.0
145392,119364,119364 0 paid_ins_organicfriend app_ios iOS App11.0
145393,167068,167068 308 paid_ins_organicebbonus5 app_ios iOS App01.0
145394,35274,35274 240 paid_ins_organicvipbonus app_android Android App01.0
145397,237072,237072 83 Extensionsign up extension Browser Extension01.0
145400,174187,174187 229 paid_ins_organicvipbonus app_android Android App01.0
145401,67251,67251 1 paid_ins_organicfriend app_ios iOS App01.0
145403,79743,79743 18 paid_ins_organicsign up app_ios iOS App01.0
145408,182426,182426 199 paid_ins_organicsign up app_android Android App01.0
145414,55827,55827 120 paid_ins_organicsign up app_ios iOS App01.0
145415,226503,226503 15 paid_ins_organicpartnership app_ios iOS App01.0
145417,187934,187934 328 paid_ins_organicebbonus5 app_android Android App01.0
145420,223736,223736 45 paid_ins_organicsign up app_android Android App01.0
145422,18704,18704 251 paid_ins_organicebbonus5 app_android Android App01.0
145423,157204,157204 207 Displayebbonus5 mobile_android Web01.0
145424,31023,31023 297 Directebbonus5 desktop Web01.0
145425,151164,151164 51 Extensionsign up extension Browser Extension01.0
145428,79072,79072 288 paid_ins_organicebbonus5 app_android Android App01.0
145430,220688,220688 324 paid_ins_organicebbonus5 app_android Android App01.0
145431,204508,204508 66 paid_rtg_criteonew_intsign up app_android Android App01.0
145432,54963,54963 268 paid_ins_organicebbonus5 app_ios iOS App01.0
145433,105169,105169 232 paid_ins_organicebbonus5 app_android Android App01.0
145438,95162,95162 303 Directebbonus5 app_android Android App01.0
145439,30260,30260 285 paid_ins_organicsign up app_ios iOS App01.0
145444,241011,241011 16 paid_rtg_criteonew_intfriend app_android Android App01.0
145447,245620,245620 81 paid_ins_organicfriend app_android Android App01.0
145453,26605,26605 328 paid_ins_organicebbonus5 app_android Android App01.0
145454,226018,226018 30 paid_ins_organicsign up app_ios iOS App01.0
145455,234449,234449 7 paid_ins_af_bannersign up app_android Android App01.0
145457,50830,50830 316 paid_ins_organicebbonus5 app_android Android App01.0
145459,89139,89139 310 Directsign up desktop Web01.0
145466,100905,100905 328 paid_ins_organicebbonus5 app_android Android App01.0
145471,33897,33897 0 paid_ins_organicpartnership app_ios iOS App11.0
145472,1700,1700 311 paid_ins_organicebbonus5 app_android Android App01.0
145474,19098,19098 2 paid_ins_organicfriend app_android Android App01.0
145478,16342,16342 315 paid_ins_af_bannerebbonus5 app_ios iOS App01.0
145481,117508,117508 120 Directsign up app_ios iOS App01.0
145483,173843,173843 0 paid_ins_organicfriend app_android Android App11.0
145484,211140,211140 288 Extensionebbonus5 extension Browser Extension01.0
145486,110008,110008 199 paid_ins_organicsamsung10000 app_android Android App01.0
145491,141722,141722 229 paid_ins_organicebbonus5 app_android Android App01.0
145492,70921,70921 0 paid_ins_organicfriend app_ios iOS App11.0
145495,113816,113816 87 paid_ins_organicsign up app_ios iOS App01.0
145498,80443,80443 278 Directebbonus5 mobile_android Web01.0
145502,78620,78620 258 Directebbonus5 app_android Android App01.0
145506,219128,219128 78 paid_ins_organicsign up app_ios iOS App01.0
145507,8069,8069 236 paid_ins_Facebook Adssign up app_ios iOS App01.0
145508,245231,245231 12 paid_ins_organicsign up app_android Android App01.0
145514,233457,233457 43 paid_ins_organicsign up app_android Android App01.0
145522,26382,26382 277 paid_ins_organicebbonus5 app_ios iOS App01.0
145525,144416,144416 285 Directebbonus5 mobile_android Web01.0
145527,134322,134322 245 paid_ins_organicebbonus5 app_android Android App01.0
145529,104307,104307 258 paid_ins_organicebbonus5 app_ios iOS App01.0
145534,181943,181943 318 paid_ins_organicebbonus5 app_android Android App01.0
145535,156880,156880 218 Displayebbonus5 desktop Web01.0
145540,11319,11319 245 paid_ins_organicebbonus5 app_ios iOS App01.0
145542,210656,210656 1 paid_ins_organicpartnership app_android Android App01.0
145547,141546,141546 40 Directfriend app_android Android App01.0
145552,48672,48672 131 Extensionsign up extension Browser Extension01.0
145554,161961,161961 0 paid_ins_organicfriend app_ios iOS App11.0
145557,98577,98577 287 Referralebbonus5 desktop Web01.0
145561,233483,233483 309 paid_ins_organicebbonus5 app_ios iOS App01.0
145562,193159,193159 65 Extensionsign up extension Browser Extension01.0
145563,247179,247179 92 paid_rtg_criteonew_intsign up app_android Android App01.0
145564,202912,202912 24 paid_ins_restrictedfriend app_ios iOS App01.0
145567,27496,27496 42 paid_ins_organicfriend app_android Android App01.0
145569,32937,32937 1 paid_ins_organicpartnership app_ios iOS App01.0
145573,21992,21992 310 paid_ins_organicebbonus5 app_android Android App01.0
145575,96103,96103 0 paid_ins_googleadwords_intsign up app_android Android App11.0
145577,4081,4081 0 paid_ins_organicsign up app_ios iOS App11.0
145579,29315,29315 188 paid_rtg_criteonew_intsign up app_android Android App01.0
145580,26765,26765 279 paid_ins_organicvipbonus app_ios iOS App01.0
145581,249151,249151 314 paid_ins_organicebbonus5 app_ios iOS App01.0
145584,148803,148803 0 paid_ins_organicfriend app_ios iOS App11.0
145586,28220,28220 1 paid_ins_googleadwords_intsign up app_android Android App01.0
145593,220267,220267 0 paid_ins_googleadwords_intsign up app_android Android App11.0
145594,126828,126828 0 paid_ins_organicfriend app_ios iOS App11.0
145601,93873,93873 164 paid_ins_organicpartnership app_ios iOS App01.0
145603,145597,145597 254 Directvipbonus mobile_ios Web01.0
145604,91731,91731 10 paid_ins_organicsign up app_ios iOS App01.0
145607,155681,155681 301 paid_ins_organicebbonus5 app_ios iOS App01.0
145609,17783,17783 129 Extensionfriend extension Browser Extension01.0
145610,54769,54769 40 paid_ins_organicsign up app_android Android App01.0
145611,220910,220910 175 paid_ins_organicebbonus5 app_ios iOS App01.0
145613,236891,236891 333 paid_ins_organicebbonus5 app_ios iOS App01.0
145615,56768,56768 0 paid_ins_organicfriend app_ios iOS App11.0
145617,142296,142296 1 paid_ins_organicpartnership app_ios iOS App01.0
145621,118037,118037 168 paid_ins_organicsamsung10000 app_android Android App01.0
145629,127166,127166 50 paid_rtg_criteonew_intsign up app_android Android App01.0
145632,80764,80764 0 paid_ins_organicfriend app_android Android App11.0
145634,119499,119499 15 paid_ins_organicfriend app_ios iOS App01.0
145636,74232,74232 1 paid_ins_naversign up app_android Android App01.0
145639,241425,241425 11 Referralfriend desktop Web01.0
145643,124014,124014 325 paid_ins_organicebbonus5 app_android Android App01.0
145648,127352,127352 126 paid_ins_organickoljm app_android Android App01.0
145650,108321,108321 63 Directsign up app_android Android App01.0
145654,162242,162242 306 paid_ins_organicebbonus5 app_ios iOS App01.0
145657,55466,55466 180 paid_ins_crmebbonus5 app_ios iOS App01.0
145658,68428,68428 183 Extensionvisa extension Browser Extension01.0
145661,94992,94992 2 paid_rtg_criteonew_intfriend app_android Android App01.0
145662,201560,201560 0 paid_ins_organicfriend app_android Android App11.0
145667,93371,93371 202 Directsamsung10000 app_android Android App01.0
145671,88120,88120 236 paid_ins_organicvipbonus app_android Android App01.0
145673,63841,63841 240 paid_ins_organicebbonus5 app_android Android App01.0
145675,134823,134823 290 paid_ins_organicebbonus5 app_android Android App01.0
145677,19485,19485 0 paid_ins_organicfriend app_android Android App11.0
145681,189763,189763 252 paid_ins_organicebbonus5 app_android Android App01.0
145682,127842,127842 255 paid_ins_organicebbonus5 app_ios iOS App01.0
145685,169435,169435 0 paid_ins_organicfriend app_android Android App11.0
145686,26048,26048 194 paid_ins_organicsbsong app_ios iOS App01.0
145695,4367,4367 25 paid_ins_organicfriend app_ios iOS App01.0
145696,123055,123055 0 paid_ins_Facebook Adssign up app_android Android App11.0
145700,3710,3710 325 paid_ins_organicebbonus5 app_ios iOS App01.0
145706,132792,132792 4 paid_ins_organicfriend app_ios iOS App01.0
145707,191989,191989 230 Extensionsign up extension Browser Extension01.0
145709,247528,247528 327 paid_ins_organicfriend app_ios iOS App01.0
145710,81993,81993 0 paid_ins_organicfriend app_ios iOS App11.0
145711,84359,84359 302 paid_ins_organicebbonus5 app_android Android App01.0
145714,30188,30188 30 Directpartnership app_android Android App01.0
145716,144172,144172 66 paid_rtg_criteonew_intsign up app_ios iOS App01.0
145721,199293,199293 329 (Other)ebbonus5 desktop Web01.0
145722,157827,157827 139 paid_ins_organicsign up app_android Android App01.0
145725,227340,227340 0 paid_ins_organicfriend app_android Android App11.0
145727,111934,111934 0 paid_ins_organicpartnership app_android Android App11.0
145728,62260,62260 128 paid_ins_organicpartnership app_ios iOS App01.0
145729,20880,20880 0 paid_ins_googleadwords_intfriend app_android Android App11.0
145730,153595,153595 0 Directsign up mobile_android Web11.0
145734,250086,250086 278 Directebbonus5 app_ios iOS App01.0
145738,78111,78111 0 paid_ins_organicfriend app_android Android App11.0
145739,62128,62128 334 paid_ins_organicebbonus5 app_android Android App01.0
145742,77664,77664 319 paid_ins_organicebbonus5 app_ios iOS App01.0
145746,116531,116531 73 Extensionsign up extension Browser Extension01.0
145749,162876,162876 109 paid_ins_organicpartnership app_android Android App01.0
145752,162661,162661 250 Directsign up app_android Android App01.0
145753,83684,83684 175 Extensionebbonus5 extension Browser Extension01.0
145754,233397,233397 255 paid_ins_organicebbonus5 app_ios iOS App01.0
145756,82012,82012 295 paid_ins_organicebbonus5 app_android Android App01.0
145757,56229,56229 0 Directsign up app_ios iOS App11.0
145766,236996,236996 67 paid_ins_af_bannersign up app_ios iOS App01.0
145767,191178,191178 14 Extensionsign up extension Browser Extension01.0
145769,160357,160357 289 Directsign up app_android Android App01.0
145771,136758,136758 88 paid_ins_organicsign up app_ios iOS App01.0
145772,33855,33855 0 paid_ins_organicpartnership app_ios iOS App11.0
145779,145521,145521 254 paid_ins_restrictedsign up app_ios iOS App01.0
145792,73676,73676 326 paid_ins_organicebbonus5 app_android Android App01.0
145794,233387,233387 273 paid_ins_organicebbonus5 app_android Android App01.0
145796,3567,3567 260 Extensionebbonus5 extension Browser Extension01.0
145799,22209,22209 18 paid_ins_organicfriend app_android Android App01.0
145800,105492,105492 302 Paid Searchebbonus5 desktop Web01.0
145801,18348,18348 198 paid_ins_organicebbonus5 app_android Android App01.0
145803,77080,77080 223 paid_ins_organicebbonus5 app_android Android App01.0
145807,41396,41396 20 paid_rtg_criteonew_intfriend app_android Android App01.0
145808,173369,173369 32 paid_ins_organicfriend app_android Android App01.0
145811,129516,129516 0 paid_ins_organicpartnership app_android Android App11.0
145815,101030,101030 91 Extensionpartnership extension Browser Extension01.0
145819,118588,118588 99 paid_ins_organicpartnership app_android Android App01.0
145822,181167,181167 291 paid_ins_organicvipbonus app_android Android App01.0
145823,201139,201139 78 paid_ins_Facebook Adssign up app_ios iOS App01.0
145827,140451,140451 290 paid_ins_organicebbonus5 app_android Android App01.0
145829,209806,209806 258 paid_ins_organicebbonus5 app_android Android App01.0
145830,186701,186701 116 paid_ins_Apple Search Adssign up app_ios iOS App01.0
145831,209602,209602 233 Directebbonus5 desktop Web01.0
145833,73822,73822 130 paid_ins_restrictedfriend app_android Android App01.0
145835,191276,191276 267 Paid Searchebbonus5 desktop Web01.0
145837,34300,34300 325 paid_ins_organicebbonus5 app_ios iOS App01.0
145841,202591,202591 306 Directebbonus5 desktop Web01.0
145842,192029,192029 286 paid_ins_organicebbonus5 app_android Android App01.0
145843,132389,132389 321 Directebbonus5 mobile_android Web01.0
145844,219922,219922 308 paid_ins_organicebbonus5 app_android Android App01.0
145846,36887,36887 304 paid_ins_organicebbonus5 app_android Android App01.0
145848,37815,37815 214 Directsign up desktop Web01.0
145849,65873,65873 8 paid_ins_organicfriend app_android Android App01.0
145850,245181,245181 0 paid_ins_organicfriend app_android Android App11.0
145851,42624,42624 237 Extensionvipbonus extension Browser Extension01.0
145854,27574,27574 5 paid_ins_organicsign up app_android Android App01.0
145856,182986,182986 0 paid_ins_organicsign up app_android Android App11.0
145860,77549,77549 211 paid_ins_organicsign up app_ios iOS App01.0
145861,107177,107177 230 paid_ins_organicsign up app_android Android App01.0
145862,65860,65860 0 paid_ins_organicfriend app_ios iOS App11.0
145864,207143,207143 7 paid_ins_organicsign up app_android Android App01.0
145867,5745,5745 276 paid_ins_organicvipbonus app_android Android App01.0
145868,33786,33786 210 paid_ins_organicsms5000 app_ios iOS App01.0
145869,15827,15827 54 Extensionsign up extension Browser Extension01.0
145871,70713,70713 24 paid_ins_organicpartnership app_ios iOS App01.0
145872,5625,5625 261 paid_ins_organicebbonus5 app_ios iOS App01.0
145874,137787,137787 281 paid_ins_organicsign up app_ios iOS App01.0
145876,22994,22994 293 paid_ins_organicebbonus5 app_ios iOS App01.0
145877,20640,20640 226 paid_ins_organicebbonus5 app_ios iOS App01.0
145878,184437,184437 1 paid_ins_organicfriend app_ios iOS App01.0
145885,143110,143110 136 paid_ins_organicfriend app_android Android App01.0
145893,1994,1994 285 Directebbonus5 app_ios iOS App01.0
145898,195076,195076 0 paid_ins_organicfriend app_ios iOS App11.0
145899,40041,40041 0 paid_ins_organicfriend app_ios iOS App11.0
145901,17795,17795 0 Directpartnership app_ios iOS App11.0
145904,29845,29845 0 paid_ins_organicfriend app_ios iOS App11.0
145907,231565,231565 303 paid_ins_organicebbonus5 app_ios iOS App01.0
145909,83210,83210 313 paid_ins_organicebbonus5 app_ios iOS App01.0
145911,108328,108328 61 paid_ins_organicsign up app_android Android App01.0
145913,34844,34844 91 Socialfriend mobile_ios Web01.0
145917,110859,110859 279 paid_ins_organicapp5000bonus app_ios iOS App01.0
145921,136274,136274 2 paid_ins_organicpartnership app_android Android App01.0
145922,125899,125899 283 paid_ins_organicebbonus5 app_android Android App01.0
145923,118798,118798 69 Extensionsign up extension Browser Extension01.0
145924,59035,59035 324 paid_ins_organicebbonus5 app_android Android App01.0
145925,143461,143461 0 paid_ins_organicfriend app_android Android App11.0
145926,174580,174580 293 Directebbonus5 app_android Android App01.0
145932,225790,225790 4 paid_ins_organicfriend app_ios iOS App01.0
145933,61178,61178 163 Paid Searchebbonus5 mobile_android Web01.0
145935,97055,97055 3 paid_rtg_criteonew_intsign up app_android Android App01.0
145937,243339,243339 29 paid_ins_organicpartnership app_ios iOS App01.0
145940,10242,10242 0 paid_ins_Facebook Adssign up app_ios iOS App11.0
145942,13264,13264 0 paid_ins_organicfriend app_android Android App11.0
145943,93574,93574 49 paid_ins_organicsign up app_ios iOS App01.0
145944,143349,143349 100 paid_ins_organicfriend app_android Android App01.0
